storm_number,step,10m_u_component_of_wind_max,10m_v_component_of_wind_max,2m_dewpoint_temperature_max,2m_temperature_max,convective_available_potential_energy_max,convective_precipitation_max,convective_rain_rate_max,convective_snowfall_max,geopotential_500_max,geopotential_1000_max,high_cloud_cover_max,instantaneous_10m_wind_gust_max,k_index_max,large_scale_precipitation_max,large_scale_snowfall_max,mean_large_scale_precipitation_rate_max,mean_top_net_long_wave_radiation_flux_max,mean_top_net_short_wave_radiation_flux_max,mean_total_precipitation_rate_max,mean_sea_level_pressure_max,mean_surface_latent_heat_flux_max,mean_surface_sensible_heat_flux_max,mean_surface_net_long_wave_radiation_flux_max,mean_surface_net_short_wave_radiation_flux_max,mean_vertically_integrated_moisture_divergence_max,relative_humidity_10_max,relative_humidity_20_max,relative_humidity_30_max,relative_humidity_50_max,relative_humidity_70_max,relative_humidity_100_max,relative_humidity_150_max,relative_humidity_200_max,relative_humidity_250_max,relative_humidity_300_max,relative_humidity_400_max,relative_humidity_500_max,relative_humidity_600_max,relative_humidity_700_max,relative_humidity_800_max,relative_humidity_850_max,relative_humidity_900_max,relative_humidity_925_max,relative_humidity_950_max,relative_humidity_975_max,relative_humidity_1000_max,surface_pressure_max,surface_latent_heat_flux_max,surface_sensible_heat_flux_max,specific_rain_water_content_10_max,specific_rain_water_content_20_max,specific_rain_water_content_30_max,specific_rain_water_content_50_max,specific_rain_water_content_70_max,specific_rain_water_content_100_max,specific_rain_water_content_150_max,specific_rain_water_content_200_max,specific_rain_water_content_250_max,specific_rain_water_content_300_max,specific_rain_water_content_400_max,specific_rain_water_content_500_max,specific_rain_water_content_600_max,specific_rain_water_content_700_max,specific_rain_water_content_800_max,specific_rain_water_content_850_max,specific_rain_water_content_900_max,specific_rain_water_content_925_max,specific_rain_water_content_950_max,specific_rain_water_content_975_max,specific_rain_water_content_1000_max,total_precipitation_max,total_totals_index_max,vertical_velocity_10_max,vertical_velocity_20_max,vertical_velocity_30_max,vertical_velocity_50_max,vertical_velocity_70_max,vertical_velocity_100_max,vertical_velocity_150_max,vertical_velocity_200_max,vertical_velocity_250_max,vertical_velocity_300_max,vertical_velocity_400_max,vertical_velocity_500_max,vertical_velocity_600_max,vertical_velocity_700_max,vertical_velocity_800_max,vertical_velocity_850_max,vertical_velocity_900_max,vertical_velocity_925_max,vertical_velocity_950_max,vertical_velocity_975_max,vertical_velocity_1000_max
storm_1,18,19.252975,20.873688,284.6541,287.4051,184.375,0.0017327107,0.001002573,0.0013670975,54398.89,49134.203,1.0,35.85536,30.271946,0.003481714,0.001076201,0.0009671571,-129.78436,0.0,0.0010097623,100779.79,-49.063293,45.149414,-11.93309,0.0,0.0016899463,0.6912384,0.104019165,0.32302165,0.13055049,5.6007767,0.81638336,2.4828198,1.0185703,10.391586,2.1063385,4.8574224,1.8219024,10.53598,4.5578995,7.857651,1.2925746,13.038879,6.114189,9.543488,1.3443037,12.03772,100778.72,-176623.0,49.11621,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0036351997,59.466537,0.03657961,-0.018599987,0.002433839,0.008497591,0.042387962,-0.03254032,0.00094468094,0.01286583,0.0801425,-0.062743664,0.0021026176,0.01863806,0.10163307,-0.08074951,0.009627377,0.030294184,0.09930992,-0.10979128,0.00954737,0.036758374,0.14810038
storm_1,19,18.56961,21.471115,284.9624,287.6481,165.125,0.0014381437,0.00050645415,0.0013845394,54452.656,49119.54,1.0,35.059803,30.231853,0.0033058245,0.00094423397,0.000918298,-129.0422,0.0,0.00096006226,100824.55,-55.285095,27.760742,-8.872498,0.0,0.0015695123,0.6559448,0.0943985,0.3400354,0.13976601,5.960167,1.0057068,2.4559085,0.9625791,11.241928,2.0935059,4.840249,1.7720674,10.603363,4.766472,7.989029,1.352572,12.721207,6.0275497,9.584557,1.3955843,12.069809,100824.17,-199026.0,44.48633,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.003456274,59.052338,0.031352043,-0.02440834,0.0018898046,0.008238989,0.038321972,-0.0418334,0.003912871,0.013753449,0.051100254,-0.038348675,0.0074906973,0.015552752,0.098148346,-0.075521946,0.011748043,0.027464407,0.09872913,-0.08771992,0.010085003,0.034275543,0.14113045
storm_1,2,27.52385,23.935074,281.39307,284.19,171.125,0.0019101938,0.0011162669,0.00032999937,52815.086,48542.72,1.0,37.18013,26.328655,0.006394265,0.0054074693,0.0017762124,-114.44311,0.0,0.0018416354,99446.43,-29.518188,54.290283,-10.652939,0.0,0.0013891757,0.8548889,0.07835388,0.3201606,0.18347844,6.489624,0.6559448,2.8475997,1.4280725,13.783333,1.823967,6.7121267,2.7309675,17.033897,5.1258698,9.728047,2.8065076,15.304329,6.5538025,10.735277,1.5607522,14.364136,99446.555,-106303.0,52.724365,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.006629985,58.19574,0.038321972,-0.047641754,-0.004592213,0.019128071,0.07723808,-0.08597708,0.00019956446,0.031628083,0.080723286,-0.09991741,-0.0007733007,0.031118546,0.102795124,-0.065066814,0.007037875,0.037076056,0.12080097,-0.13941431,0.007367494,0.0445785,0.15681267
storm_1,20,18.703308,20.05223,284.7002,287.44775,136.25,0.0019854615,0.0012573202,0.0012742965,54447.773,49119.54,1.0,32.737785,29.604702,0.00319127,0.0008776623,0.00088647706,-133.9616,0.0,0.001032576,100886.33,-13.126892,53.692383,-3.4943848,0.0,0.0013753045,0.83563995,0.09118652,0.3636407,0.17064711,5.863899,0.9704132,2.5454645,0.970887,10.420464,2.192978,4.921458,1.7238892,10.606575,5.077736,8.07349,1.3656449,12.182121,6.4767914,9.60755,1.2206099,12.121155,100881.87,-47196.0,42.665527,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0037183054,58.907043,0.030190468,-0.020923615,0.003020544,0.0075423424,0.048196316,-0.04589939,0.008346221,0.014270604,0.059813023,-0.04589939,0.01211127,0.016375376,0.098148346,-0.055192947,0.012844114,0.026405655,0.12486696,-0.08888149,0.01023381,0.037159257,0.11731577
storm_1,21,17.704056,19.376266,284.57938,287.55157,111.5,0.0025132662,0.0014394736,0.0010795784,54618.86,49060.883,1.0,31.550058,29.679165,0.0032038987,0.0012783855,0.0008899849,-129.51932,0.0,0.0010792892,101005.68,-1.9276123,74.03052,0.74334717,0.0,0.0011659628,0.87093353,0.09118652,0.36496356,0.18300176,5.9056168,0.94794464,2.6513183,0.9665597,9.528404,2.144844,4.9437013,1.7046516,10.760597,5.1900406,8.075402,1.3589041,12.7693405,6.9645386,9.550055,1.2275449,12.210999,101006.87,-6956.0,61.10205,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0038854983,58.787766,0.023220062,-0.019761562,0.0014791099,0.007404479,0.063298225,-0.04648018,0.008730783,0.014589012,0.056908607,-0.049384594,0.010642908,0.017254032,0.12196255,-0.057516098,0.0074074958,0.025422143,0.10163307,-0.08888149,0.0033971074,0.0319954,0.1434536
storm_1,22,17.3266,17.86052,284.3289,287.58124,112.125,0.0012739794,0.0011684324,0.0010618934,54599.305,49080.43,1.0,29.571947,28.797146,0.0029820073,0.0015151498,0.00082834763,-128.83548,0.0,0.00088591874,101003.96,16.888031,81.22363,7.7915497,0.0,0.0010549873,0.8227997,0.10723114,0.3611684,0.15856653,6.184784,1.0185394,2.8802867,1.0683261,10.006523,2.353424,5.073573,1.7470492,10.532776,4.7825165,8.053964,1.2865882,12.695534,7.070427,9.458831,1.1557617,11.813103,101010.37,60769.0,82.57739,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0031893533,58.341034,0.02960968,-0.016276836,0.0030482817,0.0083651,0.059232235,-0.034863472,0.010145812,0.014203861,0.070268154,-0.04996538,0.010723977,0.018499736,0.09233999,-0.11560011,0.009578837,0.026466243,0.09989071,-0.094689846,0.007887536,0.0310452,0.12893248
storm_1,23,16.731018,16.238922,284.42126,287.58533,111.75,0.0013349988,0.0010711541,0.0010372194,54623.75,49099.984,1.0,29.197012,28.5881,0.0025806166,0.0012490987,0.00071684876,-133.70184,0.0,0.0008131331,101040.11,42.376038,115.99243,11.264145,0.0,0.0009522084,0.710495,0.11364746,0.3749406,0.13261402,6.6308136,1.0153351,3.0583143,1.1632187,10.279274,2.4368515,5.068466,1.7298896,10.417252,4.224182,7.9875236,1.2304928,12.09227,6.367691,9.327351,1.0179546,11.70079,101036.586,152568.0,111.50244,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.002927322,55.361374,0.024382114,-0.019180775,0.0017239244,0.008678553,0.041226387,-0.029635906,0.0038061982,0.012787625,0.04587269,-0.058677673,0.0018828701,0.018088927,0.05400467,-0.1516118,0.0006198629,0.028767299,0.12312412,-0.11966562,-0.002225122,0.031059578,0.1794653
storm_1,24,16.426208,16.258255,284.10135,288.25244,65.875,0.0014858441,0.0014494446,0.0009483687,54741.07,49158.65,1.0,29.172878,29.335522,0.0023569223,0.0011710008,0.00065471,-132.07442,10.037903,0.0008185655,101094.81,111.07355,168.4519,29.752777,3.437622,0.000833665,0.62705994,0.110435486,0.3804421,0.1288902,6.9869995,1.0730896,3.1348612,1.2072898,9.951973,2.420807,4.803249,1.631233,9.968018,3.5182343,7.398192,1.2324505,10.937088,5.427498,8.585663,0.8227872,13.192909,101168.58,399882.0,138.1482,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0029468779,47.367905,0.03425598,-0.017438412,0.0032077592,0.008890504,0.046453953,-0.037186623,0.004676114,0.015059122,0.054585457,-0.055773735,0.006543444,0.019877594,0.07839966,-0.11966562,0.00872278,0.02754635,0.15797472,-0.0848155,0.0057636593,0.03496082,0.2183814
storm_1,25,15.932907,15.801102,283.1521,287.8344,57.375,0.0013464596,0.0017164734,0.00074179994,54760.617,49207.53,1.0,28.350603,28.943195,0.0026888568,0.0012115787,0.00074666506,-137.4444,113.03583,0.00091171917,101079.7,159.28192,236.61694,34.034668,73.15579,0.0007453887,0.68161774,0.104019165,0.39672202,0.15036161,7.95607,1.1212234,3.1295013,1.199739,9.913467,2.3855133,4.715396,1.5910916,9.73056,3.6016617,7.4395294,1.2357596,10.831192,6.0211334,8.555848,0.77976316,12.907318,101081.17,573384.0,178.70776,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.00328126,47.6997,0.03599882,-0.038348675,0.00091374305,0.010189554,0.057489872,-0.040671825,0.0032173614,0.016941605,0.057489872,-0.057516098,0.0070186723,0.022146156,0.09292078,-0.07900715,0.010443953,0.027244441,0.14868116,-0.07900715,0.003810999,0.035373118,0.19979477
storm_1,26,15.463425,15.86113,281.79205,285.96478,49.75,0.001245792,0.0010829491,0.0005159052,54662.85,49153.758,1.0,28.167877,29.00047,0.0029107481,0.001314847,0.0008085533,-137.61401,266.90924,0.0010822769,101095.195,177.75433,277.86108,34.94696,193.87982,0.0007277336,0.8998184,0.10723114,0.42291743,0.18183418,8.6203,1.1725693,3.2103322,1.3072333,9.172218,2.4657288,4.814422,1.5944371,10.584114,3.5824127,7.616673,1.2358193,11.174538,6.4992523,8.489009,0.7863794,11.793846,101125.75,639946.0,248.23706,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0038952753,48.220165,0.044130325,-0.042994976,0.0015617936,0.012229169,0.072591305,-0.04648018,0.005341768,0.019859077,0.06968737,-0.101659775,0.009056141,0.02531276,0.111507416,-0.094689846,0.009433758,0.03337867,0.1434536,-0.08946228,-0.0030294436,0.03500012,0.17772293
storm_1,27,15.397446,16.049164,280.84128,283.50775,46.5,0.0013312818,0.0012089245,0.00082408707,54662.85,49183.086,1.0,27.502472,29.461521,0.0038271789,0.0015506702,0.0010631215,-125.51701,395.53195,0.0012373528,101139.0,198.65106,275.79224,33.791885,301.5645,0.00085006,1.2720413,0.12327576,0.44470438,0.19762869,8.453438,1.2527924,3.273183,1.4269372,8.5497055,2.6197586,4.8900204,1.5277618,11.60453,3.7203903,7.6335163,1.3047508,9.87175,6.2008286,8.153154,0.74373794,11.790642,101166.83,715125.0,269.45435,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0044545364,48.376305,0.06620216,-0.044737816,0.0036115188,0.015558577,0.072591305,-0.07494116,0.0054383078,0.023477128,0.08246565,-0.10921049,0.005456968,0.029789306,0.11499262,-0.1638093,4.3563386e-06,0.041375358,0.118477345,-0.175426,-0.013061551,0.03945976,0.17191458
storm_1,28,15.3945465,16.622787,284.18417,286.23694,50.375,0.0013538934,0.0013856059,0.00052338035,54799.727,49378.617,1.0,27.623142,31.002186,0.004177155,0.001395768,0.0011605886,-129.83206,472.6557,0.0013506049,101224.69,189.10376,272.6062,25.757828,372.34955,0.00081790145,1.589714,0.13290405,0.47380802,0.23058118,8.087631,1.3105469,3.1841898,1.397082,8.341133,2.3277512,4.7531037,1.469949,11.1039505,3.9963531,7.3131914,1.3683586,9.76265,5.552643,7.664213,0.7580351,13.263504,101236.766,680710.0,292.1919,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.004862249,48.391483,0.076657295,-0.040091038,0.0056191087,0.016036997,0.08130407,-0.099336624,0.003489379,0.026023649,0.08188486,-0.15335417,0.00014463272,0.034503732,0.12893248,-0.15625858,-0.0062211086,0.046461493,0.22767496,-0.1638093,-0.014702722,0.048113592,0.26601028
storm_1,29,15.235153,16.729813,285.82877,287.56567,50.5,0.0032349708,0.001278843,0.00053413725,54917.047,49525.266,1.0,28.51437,30.970684,0.0040779337,0.001361894,0.001132777,-128.10922,482.40265,0.0016469071,101422.27,143.62012,203.00757,17.149902,371.5875,0.00079772435,1.5704651,0.16178131,0.53520036,0.26437798,7.55175,1.4068146,3.1118217,1.3178086,7.8694305,2.401558,4.5465355,1.3600149,10.937088,4.1311264,6.99566,1.3092641,10.62262,5.0681076,7.3138127,1.0043405,13.443199,101517.36,517076.0,268.73828,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0059289522,48.313416,0.07375288,-0.044737816,0.0039758123,0.016221493,0.0801425,-0.092947006,-0.00037113257,0.024964152,0.07956171,-0.1481266,-0.0031382444,0.037354574,0.15100431,-0.17310286,-0.0042369803,0.050828777,0.24103403,-0.17484522,-0.007212644,0.058092732,0.3084116
storm_1,3,25.106613,23.444,281.63058,284.3844,142.375,0.0015319958,0.0010112065,0.00067033037,53000.836,48738.25,1.0,38.562653,26.552021,0.006855186,0.005464984,0.0019042483,-117.782776,36.24463,0.0019089892,99642.484,-40.309814,56.977783,-10.483734,17.713196,0.0016741827,0.82601166,0.05909729,0.27705175,0.1633003,6.4061966,0.5981827,2.606409,1.3899574,12.563972,1.820755,6.2716537,2.5284374,16.196388,5.2445908,9.205819,2.5154612,14.553459,6.309929,10.5914,1.5390581,14.21653,99649.35,-145118.0,55.463623,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.006872462,59.06318,0.041226387,-0.05054617,-0.0022384597,0.01917846,0.08595085,-0.07784557,0.003728333,0.02920391,0.09466314,-0.08365393,0.0004059789,0.0309085,0.13764524,-0.06797123,0.007898199,0.038711127,0.15855551,-0.10746813,0.00587034,0.04133796,0.12138176
storm_1,30,15.192673,16.82103,286.9826,288.9593,41.125,0.0015735021,0.0015276321,0.0002527564,55156.57,49857.67,1.0,27.455067,31.254185,0.0039678905,0.0012446293,0.0011022086,-129.63593,429.30347,0.0013671718,101572.42,104.05792,165.43774,13.802383,330.06482,0.00073277764,1.4549484,0.15215302,0.5692837,0.27921933,6.537758,1.3394241,2.8293576,1.0980579,7.9368134,2.3277512,4.2159677,1.290738,10.606575,4.2626877,6.740599,1.2708983,10.404419,4.647751,7.136637,1.247862,13.032463,101715.78,374579.0,207.77466,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.004921891,48.41317,0.06620216,-0.04589939,0.0043193004,0.015717318,0.08653164,-0.08713865,-0.00058928225,0.023651447,0.085370064,-0.15277338,-0.004256721,0.034201108,0.18759727,-0.15625858,-0.0039153676,0.051429212,0.28459692,-0.15683937,-0.0044210004,0.06249597,0.3043456
storm_1,31,15.919586,16.714005,287.776,289.72467,53.75,0.0020309947,0.0011002161,0.00017733651,55322.773,50278.062,1.0,27.167185,31.17973,0.004147388,0.0011633555,0.0011518192,-131.38528,324.8092,0.0015097554,101682.21,50.0997,107.91846,8.784775,240.05945,0.0006911624,1.2752533,0.15536499,0.5728931,0.28632256,6.0724792,1.2239075,2.498914,0.87622577,7.776375,2.022911,3.8284197,1.1481448,9.823616,4.419922,6.5391045,1.115397,10.596947,3.9738922,7.075866,1.4203104,12.932991,101950.05,180316.0,163.27368,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0054342225,48.903275,0.061555386,-0.04822254,0.003225891,0.013434651,0.07607651,-0.092947006,-0.001958967,0.02012261,0.08653164,-0.16671371,-0.004590073,0.02954058,0.20734549,-0.17774963,-0.0025632826,0.04980646,0.29969883,-0.17716885,0.0007889413,0.05896635,0.29156733
storm_1,32,16.612854,16.600601,288.37628,290.2592,94.5,0.0021220595,0.0013373315,0.00010513782,55464.53,50683.79,1.0,27.736053,32.22497,0.0041392706,0.0009597596,0.0011498146,-128.41669,156.86609,0.0015716772,101814.76,9.400391,60.855225,4.495529,101.368225,0.00073151663,1.0923462,0.15215302,0.55556434,0.2697513,4.368576,1.1693573,2.2634985,0.76147,5.9473343,1.9619446,3.5723839,0.9477709,9.037453,4.622078,6.523202,0.8856592,10.747765,3.91613,7.228076,1.4651654,13.468864,102180.81,33867.0,95.70825,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.005658122,49.621082,0.044711113,-0.042994976,0.0017943325,0.01164198,0.051100254,-0.060420513,0.00026783493,0.015440895,0.052843094,-0.07203722,0.0020503516,0.020315833,0.14054918,-0.12837839,0.007240018,0.036110908,0.22128582,-0.16206694,0.011702178,0.05021328,0.24393845
storm_1,33,15.8293915,15.072037,288.66705,290.8689,42.125,0.0015391205,0.0015074469,5.7977624e-05,55542.742,51084.633,1.0,27.697268,32.714664,0.004634468,0.00076369103,0.0012871213,-133.82907,53.057617,0.0014921022,101909.055,-0.36141968,45.996338,-3.3693237,13.310303,0.0018507354,1.1019745,0.15536499,0.5331261,0.25042796,4.3557434,1.1918182,2.1766565,0.8115112,5.206085,1.9908218,3.5558767,0.8891221,8.463066,4.750435,6.7171736,0.75111717,10.596947,4.2626877,7.405815,1.3222312,15.034782,102112.63,-1309.0,61.59912,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.005370669,49.963722,0.040064335,-0.036605835,0.0025618535,0.010814741,0.057489872,-0.04589939,0.0056564547,0.015779227,0.04935789,-0.06448603,0.010102066,0.0187975,0.0847888,-0.080168724,0.010475429,0.0286861,0.16262102,-0.12489319,0.010024727,0.04822583,0.170753
storm_1,34,15.400452,13.95459,288.88934,291.20844,43.25,0.0028062845,0.0013590977,8.751173e-06,55606.297,51245.945,1.0,25.63124,33.141354,0.0047661588,0.0006985308,0.0013239533,-140.60912,0.0,0.0015458763,101925.31,-0.53308105,29.5979,-5.5985565,0.0,0.0023331027,1.1468964,0.14894867,0.5320593,0.2244496,4.5033493,1.1693573,2.241423,0.9055122,5.629654,1.9972382,3.7716708,0.9416635,8.299416,4.7183456,6.820747,0.75709975,9.7818985,4.2819366,7.381064,1.0312567,14.624054,101966.66,-1856.0,45.728516,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0055642594,49.445427,0.041226387,-0.03137827,0.0033203077,0.009613221,0.059813023,-0.06158209,0.0067882547,0.016751012,0.055166245,-0.07087517,0.009147341,0.019511934,0.09292078,-0.08249235,-0.0011893238,0.027627014,0.1434536,-0.1399951,-0.0040081693,0.047764067,0.21721983
storm_1,35,17.845123,12.888062,289.36298,292.02307,81.75,0.0027855318,0.0013846331,2.6132446e-05,55752.945,51637.008,1.0,26.014795,33.82577,0.005086368,0.0008020343,0.001412651,-137.09982,0.0,0.0016979654,101958.02,-0.9192505,46.243652,-2.3098755,0.0,0.0023091426,1.2945023,0.1361084,0.5115038,0.2111419,4.2273865,1.1501083,2.2022445,0.88985527,5.7002487,2.0838776,3.7944484,0.9211488,8.309044,4.5033493,6.467692,0.7698108,10.272858,4.1824646,7.0966754,0.9028724,14.32563,101908.09,-3258.0,45.021973,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0061117876,49.399883,0.030190468,-0.030216694,0.0035864564,0.008765982,0.05342388,-0.055773735,0.005566842,0.013364578,0.07781887,-0.06971359,0.0044990396,0.020159788,0.08711243,-0.084234715,-0.0108230105,0.02653782,0.12080097,-0.13244438,-0.010262968,0.038581487,0.24568081
storm_1,4,23.259277,23.091995,281.79645,284.70258,168.125,0.0014564181,0.0012205977,0.00053334713,53074.164,48826.242,1.0,36.507835,26.806889,0.0064222272,0.004739166,0.0017837291,-121.997116,152.75116,0.0019513569,99708.28,-47.754547,48.054443,-12.727676,94.66226,0.0014352063,0.7971344,0.04626465,0.2538885,0.16104378,6.1238174,0.607811,2.4336324,1.2623136,11.678329,1.8881378,6.049828,2.365897,14.190857,4.792145,8.984037,2.3068132,14.492485,6.2457504,10.515385,1.4708717,14.437935,99702.67,-171979.0,49.115234,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,-1.1641532e-10,-1.1641532e-10,0.0,-1.1641532e-10,0.0070249885,58.98728,0.039483547,-0.04357624,-0.00078929466,0.017518448,0.070268154,-0.04996538,0.0050777467,0.02466139,0.08653164,-0.066809654,0.001495117,0.030267457,0.13299847,-0.10340214,0.010002866,0.03741722,0.09872913,-0.084234715,0.0053604324,0.037967253,0.12080097
