Time&Longitude&Latitude;Longitude (MSLP);Latitude (MSLP);MSLP;Longitude (925wind);Latitude (925wind);925hP Wind Speed;Longitude (10m wind);Latitude (10m wind);10m Wind Speed
TRACK_ID 25 START_TIME 1990012103 MEDIAN_TIME 1990012103 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5;;;;;;;;;
POINT_NUM 62                           ;;;;;;;;;
2013120515 9.234683 57.641449 1.029831e+01;9.620915e+00;5.991790e+01;9.624355e+02;7.312500e+00;5.690860e+01;4.571267e+01;7.593750e+00;5.662761e+01;4.541372e+01 
2013120518 12.308472 57.633495 9.946386e+00;1.184988e+01;5.969442e+01;9.610963e+02;1.434380e+01;5.522250e+01;3.763658e+01;1.434375e+01;5.522246e+01;3.763658e+01 
2013120521 15.003754 57.521866 9.747651e+00;1.354548e+01;5.909118e+01;9.607170e+02;5.906200e+00;5.803280e+01;3.622254e+01;1.209375e+01;5.634658e+01;3.453136e+01 
2013120600 16.837374 57.709759 1.015602e+01;1.750922e+01;5.793359e+01;9.621304e+02;6.468800e+00;5.662760e+01;3.787634e+01;1.237500e+01;5.634658e+01;3.305118e+01 
2013120603 17.990692 57.498486 9.667930e+00;1.872970e+01;5.824518e+01;9.618141e+02;8.437500e+00;5.494140e+01;3.626160e+01;1.631250e+01;5.466040e+01;3.420489e+01 
2013120606 18.896870 57.230778 9.749440e+00;1.921556e+01;5.798496e+01;9.624811e+02;1.237500e+01;5.437940e+01;3.254276e+01;1.631250e+01;5.466040e+01;3.103185e+01 
2013120609 19.759386 56.971069 9.685720e+00;2.057253e+01;5.724936e+01;9.636003e+02;1.462500e+01;5.409830e+01;3.180990e+01;1.659375e+01;5.466040e+01;2.884504e+01 
2013120612 20.627583 56.644077 9.412962e+00;2.168032e+01;5.688109e+01;9.658492e+02;1.771880e+01;5.128800e+01;3.449881e+01;1.912500e+01;5.466040e+01;2.938494e+01 
2013120615 21.174120 56.335022 8.780420e+00;2.280426e+01;5.658709e+01;9.682803e+02;1.462500e+01;5.466040e+01;3.005482e+01;1.715625e+01;5.634658e+01;2.735318e+01 
2013120618 21.853403 55.810650 8.629292e+00;2.383435e+01;5.621609e+01;9.701349e+02;1.462500e+01;5.409830e+01;2.976628e+01;1.884375e+01;5.466040e+01;2.762063e+01 
2013120621 22.913961 55.416912 8.267075e+00;2.500483e+01;5.578822e+01;9.725652e+02;1.462500e+01;5.409830e+01;2.762555e+01;1.856250e+01;5.494143e+01;2.558552e+01 
2013120700 24.019293 55.082481 7.305872e+00;2.585050e+01;5.527575e+01;9.756824e+02;1.856250e+01;5.887590e+01;2.691825e+01;1.912500e+01;5.466040e+01;2.486267e+01 
2013120703 25.483170 54.825180 6.877165e+00;2.756345e+01;5.477160e+01;9.781104e+02;1.828120e+01;5.213110e+01;2.558031e+01;2.334375e+01;5.213113e+01;2.327320e+01 
2013120706 27.011475 54.529453 6.295869e+00;2.930757e+01;5.431653e+01;9.805114e+02;1.940620e+01;5.859480e+01;2.456630e+01;2.362500e+01;5.241216e+01;2.224983e+01 
2013120709 28.827730 54.287392 5.541570e+00;3.079106e+01;5.402446e+01;9.831195e+02;2.025000e+01;5.156910e+01;2.508759e+01;2.475000e+01;5.269318e+01;1.599430e+01 
2013120712 29.988382 54.312405 4.927878e+00;3.223667e+01;5.412576e+01;9.854875e+02;2.418750e+01;5.016390e+01;2.625304e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120715 31.328659 54.315571 4.907883e+00;3.337376e+01;5.455680e+01;9.879246e+02;2.446880e+01;5.156910e+01;2.253380e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120718 32.582867 54.133595 4.647094e+00;3.506568e+01;5.410612e+01;9.899393e+02;2.615620e+01;5.128800e+01;2.163451e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120721 33.429085 54.346210 4.313079e+00;3.600096e+01;5.460876e+01;9.914971e+02;2.503120e+01;5.156910e+01;2.029334e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120800 34.799805 54.209442 4.358701e+00;3.709199e+01;5.488801e+01;9.931714e+02;2.925000e+01;5.128800e+01;1.973149e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120803 35.718143 54.661434 4.210120e+00;3.794695e+01;5.511971e+01;9.945848e+02;2.953120e+01;5.156910e+01;1.884627e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120806 36.178505 55.377537 3.861047e+00;3.865127e+01;5.531592e+01;9.962030e+02;2.896880e+01;5.156910e+01;1.788223e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120809 36.182476 56.298439 3.795534e+00;3.944461e+01;5.540246e+01;9.979246e+02;3.009380e+01;5.156910e+01;1.671431e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120812 36.779984 56.266842 3.684354e+00;4.022574e+01;5.521932e+01;9.996755e+02;2.756250e+01;5.353630e+01;1.606826e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120815 38.526463 55.673706 3.367710e+00;4.081894e+01;5.528234e+01;1.001136e+03;2.953120e+01;5.297420e+01;1.466158e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120818 39.815357 55.470802 3.164845e+00;4.149758e+01;5.535260e+01;1.002156e+03;3.037500e+01;5.325520e+01;1.394580e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120821 40.778828 55.550381 3.025748e+00;4.284011e+01;5.555728e+01;1.002452e+03;3.431250e+01;5.241220e+01;1.292644e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013120900 43.077888 55.347805 2.920516e+00;4.360625e+01;5.580315e+01;1.002378e+03;4.190620e+01;4.988290e+01;1.245581e+01;1.000000e+25;1.000000e+25;1.000000e+25 
TRACK_ID 98 START_TIME 2013121212 MEDIAN_TIME 2013121409 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5;;;;;;;;;
POINT_NUM 30                           ;;;;;;;;;
2013121212 295.391846 44.671219 1.188361e+00;1.000000e+25;1.000000e+25;1.018216e+03;3.031875e+02;4.622950e+01;1.956129e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121215 296.811157 40.145531 1.302674e+00;1.000000e+25;1.000000e+25;1.017033e+03;3.043125e+02;3.920370e+01;1.723452e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121218 299.279938 37.827568 1.949491e+00;3.024778e+02;3.841830e+01;1.010222e+03;2.989688e+02;3.358310e+01;2.283743e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121221 301.488556 37.821075 2.866323e+00;3.052557e+02;4.021080e+01;1.008015e+03;3.015000e+02;3.442620e+01;2.552888e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121300 304.580292 38.644417 3.301201e+00;3.074212e+02;4.088846e+01;1.005196e+03;3.045938e+02;3.611240e+01;2.842849e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121303 308.969513 39.924053 4.079206e+00;3.095728e+02;4.053487e+01;1.002171e+03;3.074062e+02;3.695550e+01;3.586372e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121306 313.054688 40.819828 4.992008e+00;3.154129e+02;4.193443e+01;9.993964e+02;3.150000e+02;3.976580e+01;4.241599e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121309 317.649200 42.280766 5.327235e+00;3.183804e+02;4.259281e+01;9.968780e+02;3.189375e+02;4.145200e+01;4.721689e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121312 321.086273 43.319050 5.671821e+00;3.221282e+02;4.377516e+01;9.962883e+02;3.225938e+02;4.341920e+01;4.169178e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121315 326.050018 45.614670 5.891107e+00;3.264620e+02;4.548762e+01;9.917910e+02;3.265312e+02;4.510540e+01;4.706494e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121318 329.997620 47.593315 6.412307e+00;3.300997e+02;4.794206e+01;9.899078e+02;3.327188e+02;4.622950e+01;4.441348e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121321 333.290497 49.215557 6.937269e+00;3.339592e+02;4.981913e+01;9.881788e+02;3.358125e+02;4.819670e+01;4.232041e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121400 336.725830 50.891506 6.941711e+00;3.383754e+02;5.302671e+01;9.853526e+02;3.335625e+02;4.594850e+01;4.156479e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121403 340.029663 52.318642 7.095662e+00;3.409456e+02;5.438794e+01;9.815227e+02;3.377812e+02;4.735360e+01;4.097368e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121406 342.889862 53.843323 7.336097e+00;3.435428e+02;5.583215e+01;9.779294e+02;3.422812e+02;4.960190e+01;3.992408e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121409 345.656433 55.326431 7.790849e+00;3.453782e+02;5.807950e+01;9.742840e+02;3.510000e+02;5.634660e+01;4.072134e+01;3.493125e+02;5.353628e+01;3.477360e+01 
2013121412 348.468781 57.174454 7.499463e+00;3.476419e+02;5.987778e+01;9.679281e+02;3.524062e+02;5.831380e+01;3.975723e+01;3.526875e+02;5.831379e+01;3.893393e+01 
2013121415 350.435455 59.262409 7.517299e+00;3.482467e+02;6.128920e+01;9.624467e+02;3.557812e+02;5.409830e+01;3.737827e+01;3.543750e+02;5.859482e+01;3.292037e+01 
2013121418 351.951569 61.069099 7.578124e+00;3.487762e+02;6.241388e+01;9.575415e+02;3.585938e+02;6.112410e+01;3.705981e+01;3.577500e+02;6.028100e+01;3.229794e+01 
2013121421 353.182068 62.863419 7.597689e+00;3.499249e+02;6.292735e+01;9.547610e+02;2.812500e+00;6.252920e+01;4.354923e+01;3.535312e+02;6.168615e+01;3.534861e+01 
2013121500 354.190063 64.375648 7.555173e+00;3.533231e+02;6.357645e+01;9.553939e+02;3.535312e+02;6.281030e+01;4.590109e+01;3.535312e+02;6.252924e+01;4.039584e+01 
2013121503 355.152771 66.061485 7.948667e+00;3.562557e+02;6.541777e+01;9.561341e+02;3.557812e+02;6.393440e+01;4.256683e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121506 356.003693 67.929535 7.952793e+00;3.572384e+02;6.742117e+01;9.546789e+02;3.583125e+02;6.562060e+01;4.200861e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121509 356.640442 69.493011 7.983189e+00;3.577096e+02;6.908186e+01;9.528521e+02;3.585938e+02;6.702570e+01;4.283011e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121512 356.658569 71.156532 7.912984e+00;3.569373e+02;7.049385e+01;9.524173e+02;1.687500e+00;6.899290e+01;4.067699e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121515 357.078156 72.551460 7.699913e+00;3.574528e+02;7.164712e+01;9.521356e+02;1.687500e+00;7.011710e+01;3.708784e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121518 356.639496 73.854630 7.543325e+00;3.580737e+02;7.310702e+01;9.522825e+02;1.968800e+00;7.152220e+01;3.571397e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121521 355.916199 74.876488 7.267286e+00;3.569967e+02;7.466350e+01;9.524445e+02;7.875000e+00;7.348940e+01;3.561049e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121600 354.138458 75.685463 6.508507e+00;3.543195e+02;7.588039e+01;9.524728e+02;8.156200e+00;7.854790e+01;3.153171e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121603 352.522064 75.861099 6.038529e+00;3.510052e+02;7.663685e+01;9.518951e+02;7.312500e+00;7.152220e+01;3.257071e+01;1.000000e+25;1.000000e+25;1.000000e+25 
TRACK_ID 99 START_TIME 2013121218 MEDIAN_TIME 2013121521 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5;;;;;;;;;
POINT_NUM 50                           ;;;;;;;;;
2013121218 276.083801 48.420879 2.151324e+00;1.000000e+25;1.000000e+25;1.017130e+03;2.753438e+02;4.257610e+01;1.935674e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121221 277.354584 47.956612 2.717523e+00;2.798098e+02;4.763218e+01;1.013320e+03;2.801250e+02;4.257610e+01;1.835512e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121300 279.137177 47.957401 2.972226e+00;2.814514e+02;4.774048e+01;1.012516e+03;2.804062e+02;4.257610e+01;2.071958e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121303 281.175598 47.199085 3.089799e+00;2.854622e+02;4.753454e+01;1.010877e+03;2.764688e+02;4.594850e+01;1.964417e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121306 283.033722 46.652199 3.216613e+00;2.865781e+02;4.728250e+01;1.009234e+03;2.820938e+02;4.341920e+01;2.120348e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121309 284.941864 46.108402 3.057981e+00;2.899391e+02;4.659952e+01;1.008556e+03;2.823750e+02;4.341920e+01;2.142723e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121312 288.173340 44.577991 3.177881e+00;2.899150e+02;4.734171e+01;1.009383e+03;2.916562e+02;4.060890e+01;2.265801e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121315 291.192505 44.139660 3.134604e+00;2.948157e+02;4.611214e+01;1.010105e+03;2.947500e+02;4.032790e+01;2.434970e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121318 295.067596 43.852554 2.855901e+00;2.968652e+02;4.540274e+01;1.007627e+03;2.975625e+02;3.948480e+01;2.592954e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121321 298.378235 43.704895 2.997454e+00;3.008060e+02;4.416418e+01;1.006922e+03;2.972812e+02;4.004680e+01;2.465073e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121400 302.819885 42.549175 2.891671e+00;3.046151e+02;4.216072e+01;1.008967e+03;3.040312e+02;4.032790e+01;2.696967e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121403 306.512299 42.759785 3.096328e+00;3.086830e+02;4.261389e+01;1.004583e+03;3.090938e+02;4.229510e+01;2.649283e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121406 311.104675 43.095200 3.263462e+00;3.133207e+02;4.341546e+01;1.002360e+03;3.127500e+02;4.313820e+01;3.582397e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121409 315.471008 43.883274 3.508376e+00;3.170272e+02;4.427255e+01;9.987917e+02;3.169688e+02;4.398120e+01;3.740347e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121412 320.624634 44.675068 4.076997e+00;3.213121e+02;4.551492e+01;9.973864e+02;3.228750e+02;4.510540e+01;4.242567e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121415 324.460266 46.456501 4.721538e+00;3.260594e+02;4.738159e+01;9.908329e+02;3.270938e+02;4.707260e+01;4.844176e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121418 328.231567 48.182545 5.313838e+00;3.303260e+02;4.958179e+01;9.832911e+02;3.307500e+02;4.875880e+01;4.913368e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121421 331.744629 49.980320 5.714449e+00;3.331786e+02;5.169329e+01;9.747236e+02;3.344062e+02;4.988290e+01;4.904007e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121500 335.749359 52.115063 5.512382e+00;3.361139e+02;5.393755e+01;9.679484e+02;3.386250e+02;5.156910e+01;4.443645e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121503 338.799896 54.841579 6.140379e+00;3.382942e+02;5.565111e+01;9.569820e+02;3.383438e+02;5.494140e+01;5.073988e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121506 341.435242 56.811398 7.025649e+00;3.409524e+02;5.712792e+01;9.497877e+02;3.414375e+02;5.634660e+01;5.492625e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121509 343.639435 58.532734 7.465481e+00;3.435568e+02;5.897937e+01;9.453428e+02;3.439688e+02;5.803280e+01;5.193479e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121512 346.812653 60.052235 7.993204e+00;3.457964e+02;6.062781e+01;9.450158e+02;3.462188e+02;5.887590e+01;4.621455e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121515 349.313812 61.743313 8.207599e+00;3.476742e+02;6.198473e+01;9.448662e+02;3.512812e+02;6.084310e+01;4.245935e+01;3.524062e+02;6.168615e+01;3.940713e+01 
2013121518 351.643188 63.319550 7.941394e+00;3.509045e+02;6.334220e+01;9.465820e+02;3.524062e+02;6.196720e+01;4.321376e+01;3.524062e+02;6.196718e+01;4.321376e+01 
2013121521 353.942535 65.183022 7.385721e+00;3.533054e+02;6.488245e+01;9.485966e+02;3.557812e+02;6.393440e+01;4.293927e+01;3.529688e+02;6.252924e+01;3.739259e+01 
2013121600 356.989746 67.086319 7.133913e+00;3.559659e+02;6.634415e+01;9.507954e+02;3.588750e+02;6.533950e+01;4.243760e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121603 358.963348 68.838959 6.864078e+00;3.590355e+02;6.793401e+01;9.522438e+02;3.375000e+00;6.730670e+01;3.883237e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121606 359.707184 70.721748 6.750872e+00;1.365894e+00;6.955671e+01;9.526656e+02;3.375000e+00;6.843090e+01;3.722728e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121609 359.986938 72.460930 6.697323e+00;2.586030e+00;7.105547e+01;9.527385e+02;7.312500e+00;6.955500e+01;3.341929e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121612 359.021698 73.996078 6.666532e+00;5.199634e+00;7.244022e+01;9.541634e+02;3.414375e+02;7.742380e+01;3.328617e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121615 359.281281 74.914543 6.620212e+00;5.508901e+00;7.388459e+01;9.544335e+02;1.490620e+01;7.377040e+01;3.122232e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121618 0.032736 75.760315 6.718420e+00;4.955160e+00;7.502699e+01;9.550001e+02;1.518750e+01;7.433250e+01;2.914084e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121621 0.973020 76.596687 6.518004e+00;4.345901e+00;7.594268e+01;9.566986e+02;8.437500e+00;7.826690e+01;2.772129e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121700 1.062160 77.649002 6.140301e+00;3.365645e+00;7.687402e+01;9.588486e+02;7.875000e+00;7.854790e+01;2.771212e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121703 1.125907 78.305977 5.829378e+00;1.527462e+00;7.773499e+01;9.603649e+02;1.800000e+01;8.023410e+01;2.670751e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121706 1.150656 78.823853 5.533604e+00;3.600000e+02;7.850798e+01;9.615508e+02;1.771880e+01;8.023410e+01;2.883232e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121709 1.827212 79.507042 5.392995e+00;3.572220e+02;7.906403e+01;9.629474e+02;1.743750e+01;8.023410e+01;2.661554e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121712 2.220468 80.124619 5.224715e+00;3.555786e+02;7.950285e+01;9.641132e+02;2.587500e+01;8.051510e+01;2.585315e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121715 2.235276 80.587318 5.304949e+00;3.540601e+02;7.960709e+01;9.654951e+02;3.234380e+01;8.107720e+01;2.685561e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121718 1.941757 81.328110 5.243321e+00;3.525702e+02;7.964430e+01;9.676958e+02;3.628120e+01;8.192020e+01;2.656427e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121721 0.329677 81.995186 4.933955e+00;3.525204e+02;7.968510e+01;9.703608e+02;3.318750e+01;8.388740e+01;2.629866e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121800 358.756958 82.502243 4.855453e+00;3.539808e+02;7.997328e+01;9.750305e+02;3.366562e+02;8.332540e+01;2.799920e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121803 356.901062 83.168350 4.509995e+00;3.552724e+02;8.047450e+01;9.784971e+02;3.740620e+01;8.304430e+01;2.501711e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121806 355.119934 83.860130 4.098192e+00;3.543990e+02;8.201342e+01;9.815746e+02;3.853120e+01;8.360640e+01;2.453356e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121809 352.652740 84.292145 4.075648e+00;3.540842e+02;8.260479e+01;9.846523e+02;3.909380e+01;8.473050e+01;2.456768e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121812 346.537811 84.628357 3.825055e+00;3.501454e+02;8.561143e+01;9.887869e+02;3.909380e+01;8.585460e+01;2.373135e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121815 342.770782 84.952446 3.363762e+00;3.527460e+02;8.590565e+01;9.897977e+02;4.331250e+01;8.697860e+01;2.308871e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121818 334.283966 85.352875 3.201329e+00;2.910256e+02;8.532639e+01;9.882361e+02;3.768750e+01;8.866440e+01;2.199689e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121821 322.308899 85.504913 3.074197e+00;2.879804e+02;8.526157e+01;9.900242e+02;2.685938e+02;8.922590e+01;2.174420e+01;1.000000e+25;1.000000e+25;1.000000e+25 
TRACK_ID 100 START_TIME 2013121515 MEDIAN_TIME 2013121803 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5;;;;;;;;;
POINT_NUM 41                           ;;;;;;;;;
2013121515 279.570190 47.192966 4.463394e+00;1.000000e+25;1.000000e+25;1.010945e+03;2.882812e+02;4.679150e+01;2.340901e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121518 279.888824 47.531765 4.785628e+00;1.000000e+25;1.000000e+25;1.009016e+03;2.885625e+02;4.875880e+01;2.087427e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121521 280.673248 47.603874 5.157023e+00;2.847231e+02;4.636723e+01;1.004035e+03;2.795625e+02;4.229510e+01;2.011045e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121600 281.462128 47.716637 5.147474e+00;2.842467e+02;4.776468e+01;1.004784e+03;2.804062e+02;4.257610e+01;1.900661e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121603 282.595337 47.648510 5.207073e+00;2.847114e+02;4.793375e+01;1.004397e+03;2.812500e+02;4.341920e+01;2.118049e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121606 283.635071 47.655209 5.192848e+00;2.852883e+02;4.819295e+01;1.004924e+03;2.829375e+02;4.313820e+01;1.956525e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121609 284.760590 47.557339 4.784005e+00;1.000000e+25;1.000000e+25;1.008793e+03;2.820938e+02;5.269320e+01;1.704891e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121612 286.481262 47.592720 4.115989e+00;1.000000e+25;1.000000e+25;1.009044e+03;2.927812e+02;4.482430e+01;1.712069e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121615 288.957855 47.416924 3.842092e+00;1.000000e+25;1.000000e+25;1.008551e+03;2.905312e+02;4.482430e+01;1.801695e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121618 295.675323 47.634171 3.873125e+00;1.000000e+25;1.000000e+25;1.000937e+03;3.017812e+02;4.426230e+01;2.131569e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121621 297.856964 47.715492 4.247581e+00;3.032055e+02;4.848839e+01;9.962849e+02;3.051562e+02;4.454330e+01;2.233021e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121700 300.014832 47.898514 4.224120e+00;3.037396e+02;4.858469e+01;9.960397e+02;3.076875e+02;4.594850e+01;2.395015e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121703 302.001404 48.000366 4.100425e+00;1.000000e+25;1.000000e+25;9.997394e+02;3.079688e+02;4.679150e+01;2.384785e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121706 303.963928 47.929146 3.904631e+00;1.000000e+25;1.000000e+25;9.999220e+02;3.116250e+02;4.735360e+01;2.399934e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121709 307.548035 47.804356 3.558103e+00;1.000000e+25;1.000000e+25;9.995366e+02;3.102188e+02;4.313820e+01;2.613258e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121712 311.510223 47.852505 3.585498e+00;1.000000e+25;1.000000e+25;1.000309e+03;3.138750e+02;4.370020e+01;2.902476e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121715 315.649536 47.842411 4.025781e+00;1.000000e+25;1.000000e+25;9.997413e+02;3.172500e+02;4.426230e+01;3.225264e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121718 319.180695 47.815075 4.665669e+00;1.000000e+25;1.000000e+25;9.978472e+02;3.223125e+02;4.566740e+01;3.552026e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121721 323.093597 48.239635 5.440712e+00;1.000000e+25;1.000000e+25;9.954974e+02;3.259688e+02;4.679150e+01;3.842297e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121800 327.386475 48.531124 5.718372e+00;1.000000e+25;1.000000e+25;9.927211e+02;3.299062e+02;4.819670e+01;3.849071e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121803 332.200470 49.210205 6.472367e+00;1.000000e+25;1.000000e+25;9.882494e+02;3.344062e+02;4.960190e+01;3.890763e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121806 336.673096 50.137959 7.403481e+00;3.375736e+02;5.138113e+01;9.713619e+02;3.386250e+02;5.044490e+01;3.651988e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121809 341.082550 51.148117 8.116143e+00;3.401831e+02;5.248707e+01;9.647336e+02;3.425625e+02;5.072600e+01;3.516355e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2013121812 344.586304 52.189915 9.208094e+00;3.433768e+02;5.405864e+01;9.617225e+02;3.422812e+02;5.241220e+01;4.769790e+01;3.493125e+02;5.156907e+01;2.929664e+01 
